Auction_id,Auction_Desc,Round,bip_name,License Name,License Size,bip_desc,bidder_name,Round of High Bid,bid_amt,net_bid_amt,Bidding Credit,Increments of Bid,Prev High Bidder,Round of Prev High Bid,Prev Gross,Prev Net,Prev Bidding Credit,Bids,Min Acceptable Bid,Population
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA143-F,YCBEA143F,1.25,"Casper, WY-ID-UT",Nextel Spectrum Acquisition Corp.,33,17000,17000,-,0,Mobile Relay Associates,32,"$14,000","$10,500",0.25,-,"$19,000.00","382,095.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA143-FF,YCBEA143FF,1.25,"Casper, WY-ID-UT",Nextel Spectrum Acquisition Corp.,35,19000,19000,-,0,Mobile Relay Associates,34,"$16,000","$12,000",0.25,-,"$21,000.00","382,095.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA144-D,YCBEA144D,1.25,"Billings, MT-WY",Nextel Spectrum Acquisition Corp.,61,56000,56000,-,0,Nevada Wireless LLC,60,"$48,000","$31,200",0.35,-,"$62,000.00","362,513.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA144-DD,YCBEA144DD,1.25,"Billings, MT-WY",Nextel Spectrum Acquisition Corp.,58,46000,46000,-,0,Nevada Wireless LLC,57,"$38,000","$24,700",0.35,-,"$51,000.00","362,513.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA144-E,YCBEA144E,1.25,"Billings, MT-WY",Nextel Spectrum Acquisition Corp.,58,46000,46000,-,0,Nevada Wireless LLC,57,"$40,000","$26,000",0.35,-,"$51,000.00","362,513.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA144-EE,YCBEA144EE,1.25,"Billings, MT-WY",Nextel Spectrum Acquisition Corp.,58,42000,42000,-,0,Nevada Wireless LLC,57,"$35,000","$22,750",0.35,-,"$46,000.00","362,513.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA144-F,YCBEA144F,1.25,"Billings, MT-WY",Nextel Spectrum Acquisition Corp.,56,31000,31000,-,0,Nevada Wireless LLC,55,"$27,000","$17,550",0.35,-,"$34,000.00","362,513.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA144-FF,YCBEA144FF,1.25,"Billings, MT-WY",Nextel Spectrum Acquisition Corp.,61,16000,16000,-,0,Nevada Wireless LLC,60,"$14,000","$9,100",0.35,-,"$18,000.00","362,513.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA145-D,YCBEA145D,1.25,"Great Falls, MT",Nevada Wireless LLC,60,7700,5005,0.35,0,Nextel Spectrum Acquisition Corp.,17,"$7,000","$7,000",-,-,"$8,500.00","163,284.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA145-DD,YCBEA145DD,1.25,"Great Falls, MT",Nextel Spectrum Acquisition Corp.,39,9700,9700,-,0,Nevada Wireless LLC,38,"$8,100","$5,265",0.35,-,"$11,000.00","163,284.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA145-E,YCBEA145E,1.25,"Great Falls, MT",Nextel Spectrum Acquisition Corp.,37,13000,13000,-,0,Nevada Wireless LLC,36,"$11,000","$7,150",0.35,-,"$14,000.00","163,284.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA145-EE,YCBEA145EE,1.25,"Great Falls, MT",Nextel Spectrum Acquisition Corp.,37,13000,13000,-,0,Nevada Wireless LLC,36,"$11,000","$7,150",0.35,-,"$14,000.00","163,284.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA145-F,YCBEA145F,1.25,"Great Falls, MT",Nevada Wireless LLC,40,8100,5265,0.35,0,Nextel Spectrum Acquisition Corp.,33,"$7,000","$7,000",-,-,"$8,900.00","163,284.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA145-FF,YCBEA145FF,1.25,"Great Falls, MT",Nextel Spectrum Acquisition Corp.,33,9700,9700,-,0,Nevada Wireless LLC,32,"$8,100","$5,265",0.35,-,"$11,000.00","163,284.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA146-D,YCBEA146D,1.25,"Missoula, MT",Nevada Wireless LLC,46,15000,9750,0.35,0,Nextel Spectrum Acquisition Corp.,43,"$13,000","$13,000",-,-,"$17,000.00","333,984.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA146-DD,YCBEA146DD,1.25,"Missoula, MT",Nevada Wireless LLC,59,14000,9100,0.35,0,Nextel Spectrum Acquisition Corp.,39,"$13,000","$13,000",-,-,"$15,000.00","333,984.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA146-E,YCBEA146E,1.25,"Missoula, MT",Nevada Wireless LLC,46,16000,10400,0.35,0,Nextel Spectrum Acquisition Corp.,37,"$14,000","$14,000",-,-,"$18,000.00","333,984.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA146-EE,YCBEA146EE,1.25,"Missoula, MT",Nextel Spectrum Acquisition Corp.,37,14000,14000,-,0,Nevada Wireless LLC,36,"$12,000","$7,800",0.35,-,"$15,000.00","333,984.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA146-F,YCBEA146F,1.25,"Missoula, MT",Nextel Spectrum Acquisition Corp.,61,16000,16000,-,0,Nevada Wireless LLC,60,"$14,000","$9,100",0.35,-,"$18,000.00","333,984.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA146-FF,YCBEA146FF,1.25,"Missoula, MT",Nextel Spectrum Acquisition Corp.,43,13000,13000,-,0,Nevada Wireless LLC,42,"$11,000","$7,150",0.35,-,"$14,000.00","333,984.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA147-D,YCBEA147D,1.25,"Spokane, WA-ID",Nevada Wireless LLC,57,237000,154050,0.35,0,Nextel Spectrum Acquisition Corp.,24,"$215,000","$215,000",-,-,"$261,000.00","691,806.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA147-DD,YCBEA147DD,1.25,"Spokane, WA-ID",Nevada Wireless LLC,53,19000,12350,0.35,0,Nextel Spectrum Acquisition Corp.,34,"$17,000","$17,000",-,-,"$21,000.00","691,806.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA147-E,YCBEA147E,1.25,"Spokane, WA-ID",Nextel Spectrum Acquisition Corp.,37,24000,24000,-,0,Nevada Wireless LLC,36,"$20,000","$13,000",0.35,-,"$26,000.00","691,806.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA147-EE,YCBEA147EE,1.25,"Spokane, WA-ID",Nextel Spectrum Acquisition Corp.,37,24000,24000,-,0,Nevada Wireless LLC,36,"$20,000","$13,000",0.35,-,"$26,000.00","691,806.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA147-F,YCBEA147F,1.25,"Spokane, WA-ID",Nextel Spectrum Acquisition Corp.,33,17000,17000,-,0,Nevada Wireless LLC,32,"$14,000","$9,100",0.35,-,"$19,000.00","691,806.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA147-FF,YCBEA147FF,1.25,"Spokane, WA-ID",Nextel Spectrum Acquisition Corp.,33,17000,17000,-,0,Nevada Wireless LLC,32,"$14,000","$9,100",0.35,-,"$19,000.00","691,806.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA148-D,YCBEA148D,1.25,"Idaho Falls, ID-WY",Nextel Spectrum Acquisition Corp.,33,17000,17000,-,0,Nevada Wireless LLC,32,"$14,000","$9,100",0.35,-,"$19,000.00","263,379.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA148-DD,YCBEA148DD,1.25,"Idaho Falls, ID-WY",Nextel Spectrum Acquisition Corp.,39,24000,24000,-,0,Nevada Wireless LLC,38,"$20,000","$13,000",0.35,-,"$26,000.00","263,379.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA148-E,YCBEA148E,1.25,"Idaho Falls, ID-WY",Nevada Wireless LLC,48,20000,13000,0.35,0,Nextel Spectrum Acquisition Corp.,37,"$17,000","$17,000",-,-,"$22,000.00","263,379.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA148-EE,YCBEA148EE,1.25,"Idaho Falls, ID-WY",Nevada Wireless LLC,48,20000,13000,0.35,0,Nextel Spectrum Acquisition Corp.,37,"$17,000","$17,000",-,-,"$22,000.00","263,379.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA148-F,YCBEA148F,1.25,"Idaho Falls, ID-WY",Nextel Spectrum Acquisition Corp.,61,30000,30000,-,0,Nevada Wireless LLC,60,"$26,000","$16,900",0.35,-,"$33,000.00","263,379.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA148-FF,YCBEA148FF,1.25,"Idaho Falls, ID-WY",Nextel Spectrum Acquisition Corp.,43,24000,24000,-,0,Nevada Wireless LLC,42,"$20,000","$13,000",0.35,-,"$26,000.00","263,379.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA149-D,YCBEA149D,1.25,"Twin Falls, ID",Nextel Spectrum Acquisition Corp.,33,12000,12000,-,0,Nevada Wireless LLC,32,"$10,000","$6,500",0.35,-,"$13,000.00","136,831.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA149-DD,YCBEA149DD,1.25,"Twin Falls, ID",Nextel Spectrum Acquisition Corp.,62,29000,29000,-,0,Nevada Wireless LLC,61,"$25,000","$16,250",0.35,-,"$32,000.00","136,831.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA149-E,YCBEA149E,1.25,"Twin Falls, ID",Nextel Spectrum Acquisition Corp.,62,37000,37000,-,0,Nevada Wireless LLC,61,"$32,000","$20,800",0.35,-,"$41,000.00","136,831.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA149-EE,YCBEA149EE,1.25,"Twin Falls, ID",Nextel Spectrum Acquisition Corp.,60,29000,29000,-,0,Nevada Wireless LLC,59,"$25,000","$16,250",0.35,-,"$32,000.00","136,831.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA149-F,YCBEA149F,1.25,"Twin Falls, ID",Nextel Spectrum Acquisition Corp.,56,31000,31000,-,0,Nevada Wireless LLC,55,"$26,000","$16,900",0.35,-,"$34,000.00","136,831.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA149-FF,YCBEA149FF,1.25,"Twin Falls, ID",Nextel Spectrum Acquisition Corp.,60,28000,28000,-,0,Nevada Wireless LLC,59,"$24,000","$15,600",0.35,-,"$31,000.00","136,831.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA150-D,YCBEA150D,1.25,"Boise City, ID-OR",Nextel Spectrum Acquisition Corp.,24,175000,175000,-,0,Motient Communications Company,23,"$146,000","$146,000",-,-,"$193,000.00","408,246.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA150-DD,YCBEA150DD,1.25,"Boise City, ID-OR",Nextel Spectrum Acquisition Corp.,62,80000,80000,-,0,Nevada Wireless LLC,61,"$67,000","$43,550",0.35,-,"$88,000.00","408,246.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA150-E,YCBEA150E,1.25,"Boise City, ID-OR",Nextel Spectrum Acquisition Corp.,62,114000,114000,-,0,Nevada Wireless LLC,61,"$95,000","$61,750",0.35,-,"$125,000.00","408,246.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA150-EE,YCBEA150EE,1.25,"Boise City, ID-OR",Nextel Spectrum Acquisition Corp.,62,82000,82000,-,0,Nevada Wireless LLC,61,"$68,000","$44,200",0.35,-,"$90,000.00","408,246.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA150-F,YCBEA150F,1.25,"Boise City, ID-OR",Nextel Spectrum Acquisition Corp.,60,124000,124000,-,0,Nevada Wireless LLC,59,"$103,000","$66,950",0.35,-,"$136,000.00","408,246.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA150-FF,YCBEA150FF,1.25,"Boise City, ID-OR",Nextel Spectrum Acquisition Corp.,60,124000,124000,-,0,Nevada Wireless LLC,59,"$103,000","$66,950",0.35,-,"$136,000.00","408,246.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA151-D,YCBEA151D,1.25,"Reno, NV-CA",Nextel Spectrum Acquisition Corp.,31,243000,243000,-,0,Preferred Acquisitions Inc,25,"$210,000","$136,500",0.35,-,"$267,000.00","511,004.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA151-DD,YCBEA151DD,1.25,"Reno, NV-CA",Nextel Spectrum Acquisition Corp.,45,347000,347000,-,0,Motient Communications Company,44,"$289,000","$289,000",-,-,"$382,000.00","511,004.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA151-E,YCBEA151E,1.25,"Reno, NV-CA",Nevada Wireless LLC,63,319000,207350,0.35,0,Nextel Spectrum Acquisition Corp.,35,"$290,000","$290,000",-,-,"$351,000.00","511,004.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA151-EE,YCBEA151EE,1.25,"Reno, NV-CA",Nextel Spectrum Acquisition Corp.,43,595000,595000,-,0,Preferred Acquisitions Inc,42,"$496,000","$322,400",0.35,-,"$655,000.00","511,004.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA151-F,YCBEA151F,1.25,"Reno, NV-CA",Nextel Spectrum Acquisition Corp.,56,516000,516000,-,0,Nevada Wireless LLC,55,"$449,000","$291,850",0.35,-,"$568,000.00","511,004.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA151-FF,YCBEA151FF,1.25,"Reno, NV-CA",Nextel Spectrum Acquisition Corp.,43,499000,499000,-,0,Preferred Acquisitions Inc,42,"$416,000","$270,400",0.35,-,"$549,000.00","511,004.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA152-D,YCBEA152D,1.25,"Salt Lake City-Ogden, UT-ID",Nextel Spectrum Acquisition Corp.,20,258000,258000,-,0,Motient Communications Company,19,"$215,000","$215,000",-,-,"$284,000.00","1,635,998.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA152-DD,YCBEA152DD,1.25,"Salt Lake City-Ogden, UT-ID",Nextel Spectrum Acquisition Corp.,33,109000,109000,-,0,"Pacific Wireless Technologies, Inc.",32,"$91,000","$91,000",-,-,"$120,000.00","1,635,998.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA152-E,YCBEA152E,1.25,"Salt Lake City-Ogden, UT-ID",Nextel Spectrum Acquisition Corp.,59,101000,101000,-,0,Nevada Wireless LLC,58,"$88,000","$57,200",0.35,-,"$111,000.00","1,635,998.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA152-EE,YCBEA152EE,1.25,"Salt Lake City-Ogden, UT-ID",Nextel Spectrum Acquisition Corp.,20,258000,258000,-,0,Motient Communications Company,19,"$215,000","$215,000",-,-,"$284,000.00","1,635,998.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA152-F,YCBEA152F,1.25,"Salt Lake City-Ogden, UT-ID",Nextel Spectrum Acquisition Corp.,57,73000,73000,-,0,Nevada Wireless LLC,55,"$65,000","$42,250",0.35,-,"$80,000.00","1,635,998.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA152-FF,YCBEA152FF,1.25,"Salt Lake City-Ogden, UT-ID",Nextel Spectrum Acquisition Corp.,25,82000,82000,-,0,"Pacific Wireless Technologies, Inc.",24,"$68,000","$68,000",-,-,"$90,000.00","1,635,998.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA153-D,YCBEA153D,1.25,"Las Vegas, NV-AZ-UT",Nevada Wireless LLC,61,93000,60450,0.35,0,Nextel Spectrum Acquisition Corp.,57,"$84,000","$84,000",-,-,"$102,000.00","943,702.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA153-DD,YCBEA153DD,1.25,"Las Vegas, NV-AZ-UT",Nextel Spectrum Acquisition Corp.,33,67000,67000,-,0,"Pacific Wireless Technologies, Inc.",32,"$56,000","$56,000",-,-,"$74,000.00","943,702.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA153-E,YCBEA153E,1.25,"Las Vegas, NV-AZ-UT",Nextel Spectrum Acquisition Corp.,16,72000,72000,-,0,Motient Communications Company,15,"$60,000","$60,000",-,-,"$79,000.00","943,702.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA153-EE,YCBEA153EE,1.25,"Las Vegas, NV-AZ-UT",Nextel Spectrum Acquisition Corp.,59,91000,91000,-,0,Nevada Wireless LLC,58,"$79,000","$51,350",0.35,-,"$100,000.00","943,702.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA153-F,YCBEA153F,1.25,"Las Vegas, NV-AZ-UT",Nextel Spectrum Acquisition Corp.,33,96000,96000,-,0,"Pacific Wireless Technologies, Inc.",32,"$80,000","$80,000",-,-,"$106,000.00","943,702.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA153-FF,YCBEA153FF,1.25,"Las Vegas, NV-AZ-UT",Nextel Spectrum Acquisition Corp.,24,310000,310000,-,0,Motient Communications Company,23,"$258,000","$258,000",-,-,"$341,000.00","943,702.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA154-D,YCBEA154D,1.25,"Flagstaff, AZ-UT",Nevada Wireless LLC,59,19000,12350,0.35,0,Nextel Spectrum Acquisition Corp.,37,"$17,000","$17,000",-,-,"$21,000.00","299,753.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA154-DD,YCBEA154DD,1.25,"Flagstaff, AZ-UT",Nextel Spectrum Acquisition Corp.,43,24000,24000,-,0,Nevada Wireless LLC,42,"$20,000","$13,000",0.35,-,"$26,000.00","299,753.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA154-E,YCBEA154E,1.25,"Flagstaff, AZ-UT",Nextel Spectrum Acquisition Corp.,62,53000,53000,-,0,Nevada Wireless LLC,61,"$45,000","$29,250",0.35,-,"$58,000.00","299,753.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA154-EE,YCBEA154EE,1.25,"Flagstaff, AZ-UT",Nextel Spectrum Acquisition Corp.,58,42000,42000,-,0,Nevada Wireless LLC,57,"$35,000","$22,750",0.35,-,"$46,000.00","299,753.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA154-F,YCBEA154F,1.25,"Flagstaff, AZ-UT",Nextel Spectrum Acquisition Corp.,24,175000,175000,-,0,Motient Communications Company,23,"$146,000","$146,000",-,-,"$193,000.00","299,753.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA154-FF,YCBEA154FF,1.25,"Flagstaff, AZ-UT",Nevada Wireless LLC,59,26000,16900,0.35,0,Nextel Spectrum Acquisition Corp.,41,"$24,000","$24,000",-,-,"$29,000.00","299,753.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA155-D,YCBEA155D,1.25,"Farmington, NM-CO",Nextel Spectrum Acquisition Corp.,35,17000,17000,-,0,Nevada Wireless LLC,34,"$14,000","$9,100",0.35,-,"$19,000.00","150,155.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA155-DD,YCBEA155DD,1.25,"Farmington, NM-CO",Nextel Spectrum Acquisition Corp.,39,24000,24000,-,0,Nevada Wireless LLC,38,"$20,000","$13,000",0.35,-,"$26,000.00","150,155.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA155-E,YCBEA155E,1.25,"Farmington, NM-CO",Nextel Spectrum Acquisition Corp.,60,22000,22000,-,0,Nevada Wireless LLC,59,"$19,000","$12,350",0.35,-,"$24,000.00","150,155.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA155-EE,YCBEA155EE,1.25,"Farmington, NM-CO",Nextel Spectrum Acquisition Corp.,54,21000,21000,-,0,Nevada Wireless LLC,53,"$18,000","$11,700",0.35,-,"$23,000.00","150,155.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA155-F,YCBEA155F,1.25,"Farmington, NM-CO",Nextel Spectrum Acquisition Corp.,58,22000,22000,-,0,Nevada Wireless LLC,57,"$19,000","$12,350",0.35,-,"$24,000.00","150,155.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA155-FF,YCBEA155FF,1.25,"Farmington, NM-CO",Nevada Wireless LLC,61,24000,15600,0.35,0,Nextel Spectrum Acquisition Corp.,56,"$22,000","$22,000",-,-,"$26,000.00","150,155.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA156-D,YCBEA156D,1.25,"Albuquerque, NM-AZ",Nextel Spectrum Acquisition Corp.,56,57000,57000,-,0,Nevada Wireless LLC,55,"$48,000","$31,200",0.35,-,"$63,000.00","762,814.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA156-DD,YCBEA156DD,1.25,"Albuquerque, NM-AZ",Nextel Spectrum Acquisition Corp.,24,175000,175000,-,0,Motient Communications Company,23,"$146,000","$146,000",-,-,"$193,000.00","762,814.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA156-E,YCBEA156E,1.25,"Albuquerque, NM-AZ",Nextel Spectrum Acquisition Corp.,60,43000,43000,-,0,Nevada Wireless LLC,59,"$36,000","$23,400",0.35,-,"$47,000.00","762,814.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA156-EE,YCBEA156EE,1.25,"Albuquerque, NM-AZ",Nextel Spectrum Acquisition Corp.,17,59000,59000,-,0,Motient Communications Company,16,"$49,000","$49,000",-,-,"$65,000.00","762,814.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA156-F,YCBEA156F,1.25,"Albuquerque, NM-AZ",Nevada Wireless LLC,48,27000,17550,0.35,0,Nextel Spectrum Acquisition Corp.,43,"$23,000","$23,000",-,-,"$30,000.00","762,814.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA156-FF,YCBEA156FF,1.25,"Albuquerque, NM-AZ",Nevada Wireless LLC,48,27000,17550,0.35,0,Nextel Spectrum Acquisition Corp.,43,"$23,000","$23,000",-,-,"$30,000.00","762,814.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA157-D,YCBEA157D,1.25,"El Paso, TX-NM",Nevada Wireless LLC,53,4400,2860,0.35,0,Nextel Spectrum Acquisition Corp.,1,"$4,000","$4,000",-,-,"$4,800.00","807,501.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA157-DD,YCBEA157DD,1.25,"El Paso, TX-NM",Nevada Wireless LLC,53,4400,2860,0.35,0,Nextel Spectrum Acquisition Corp.,1,"$4,000","$4,000",-,-,"$4,800.00","807,501.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA157-E,YCBEA157E,1.25,"El Paso, TX-NM",Nevada Wireless LLC,53,4400,2860,0.35,0,Nextel Spectrum Acquisition Corp.,1,"$4,000","$4,000",-,-,"$4,800.00","807,501.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA157-EE,YCBEA157EE,1.25,"El Paso, TX-NM",Nextel Spectrum Acquisition Corp.,54,5100,5100,-,0,Nevada Wireless LLC,53,"$4,400","$2,860",0.35,-,"$5,600.00","807,501.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA157-F,YCBEA157F,1.25,"El Paso, TX-NM",Nextel Spectrum Acquisition Corp.,54,5100,5100,-,0,Nevada Wireless LLC,53,"$4,400","$2,860",0.35,-,"$5,600.00","807,501.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA157-FF,YCBEA157FF,1.25,"El Paso, TX-NM",Nextel Spectrum Acquisition Corp.,54,5100,5100,-,0,Nevada Wireless LLC,53,"$4,400","$2,860",0.35,-,"$5,600.00","807,501.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA158-D,YCBEA158D,1.25,"Phoenix-Mesa, AZ-NM",Nextel Spectrum Acquisition Corp.,20,434000,434000,-,0,"Southern Communications Services, Inc",19,"$362,000","$362,000",-,-,"$477,000.00","2,365,002.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA158-DD,YCBEA158DD,1.25,"Phoenix-Mesa, AZ-NM",Nextel Spectrum Acquisition Corp.,22,625000,625000,-,0,Motient Communications Company,21,"$521,000","$521,000",-,-,"$688,000.00","2,365,002.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA158-E,YCBEA158E,1.25,"Phoenix-Mesa, AZ-NM",Nextel Spectrum Acquisition Corp.,20,434000,434000,-,0,"Southern Communications Services, Inc",19,"$362,000","$362,000",-,-,"$477,000.00","2,365,002.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA158-EE,YCBEA158EE,1.25,"Phoenix-Mesa, AZ-NM",Nextel Spectrum Acquisition Corp.,20,434000,434000,-,0,"Southern Communications Services, Inc",19,"$362,000","$362,000",-,-,"$477,000.00","2,365,002.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA158-F,YCBEA158F,1.25,"Phoenix-Mesa, AZ-NM",Nextel Spectrum Acquisition Corp.,20,434000,434000,-,0,"Southern Communications Services, Inc",19,"$362,000","$362,000",-,-,"$477,000.00","2,365,002.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA158-FF,YCBEA158FF,1.25,"Phoenix-Mesa, AZ-NM",Nextel Spectrum Acquisition Corp.,20,434000,434000,-,0,"Southern Communications Services, Inc",19,"$362,000","$362,000",-,-,"$477,000.00","2,365,002.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA159-D,YCBEA159D,1.25,"Tucson, AZ",Nextel Spectrum Acquisition Corp.,52,17000,17000,-,0,Nevada Wireless LLC,51,"$15,000","$9,750",0.35,-,"$19,000.00","794,180.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA159-DD,YCBEA159DD,1.25,"Tucson, AZ",Nextel Spectrum Acquisition Corp.,52,25000,25000,-,0,Nevada Wireless LLC,51,"$22,000","$14,300",0.35,-,"$28,000.00","794,180.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA159-E,YCBEA159E,1.25,"Tucson, AZ",Nextel Spectrum Acquisition Corp.,52,25000,25000,-,0,Nevada Wireless LLC,51,"$22,000","$14,300",0.35,-,"$28,000.00","794,180.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA159-EE,YCBEA159EE,1.25,"Tucson, AZ",Nextel Spectrum Acquisition Corp.,52,37000,37000,-,0,Nevada Wireless LLC,51,"$32,000","$20,800",0.35,-,"$41,000.00","794,180.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA159-F,YCBEA159F,1.25,"Tucson, AZ",Nextel Spectrum Acquisition Corp.,52,36000,36000,-,0,Nevada Wireless LLC,51,"$31,000","$20,150",0.35,-,"$40,000.00","794,180.00"
